profile_id,archetype,trip_distance_bin,distance_km,age,budget_eur,rain,temperature_c,mobility_restriction,seed_offset,campus,student_status,run_plan
STU_0414,time_sensitive,medium,2.42,23,2.53,1,8.513178590586858,0,413,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0367,time_sensitive,medium,2.69,24,3.07,1,10.733334697386645,0,366,Nancy,Alternance,main_nsga2_vs_nsga3_150profiles
STU_0072,time_sensitive,medium,2.45,29,1.0,0,8.031213946779893,0,71,Nancy,Alternance,main_nsga2_vs_nsga3_150profiles
STU_0444,time_sensitive,medium,3.14,24,3.45,0,11.96313464187176,0,443,Other,Student,main_nsga2_vs_nsga3_150profiles
STU_0037,time_sensitive,medium,4.33,48,2.47,0,23.088389468443427,0,36,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0073,time_sensitive,medium,4.49,21,5.35,1,3.997475688614829,0,72,Strasbourg,Employee,main_nsga2_vs_nsga3_150profiles
STU_0328,time_sensitive,medium,4.49,23,5.81,0,9.698699384775821,0,327,Other,Student,main_nsga2_vs_nsga3_150profiles
STU_0175,time_sensitive,medium,3.2,26,3.41,0,14.308648983847336,0,174,Nancy,Student,main_nsga2_vs_nsga3_150profiles
STU_0334,time_sensitive,medium,2.47,20,2.44,1,14.87718203659207,1,333,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0054,time_sensitive,medium,2.76,18,3.96,0,16.041707334846997,0,53,Nancy,Alternance,main_nsga2_vs_nsga3_150profiles
STU_0560,time_sensitive,medium,2.4,24,1.6,0,16.909585202743703,0,559,Strasbourg,Alternance,main_nsga2_vs_nsga3_150profiles
STU_0059,time_sensitive,medium,2.38,42,2.37,0,17.175930435990722,0,58,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0468,time_sensitive,medium,2.09,18,6.21,1,11.470418363350497,0,467,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0379,time_sensitive,medium,3.36,20,2.12,0,17.956453242582825,0,378,Strasbourg,Alternance,main_nsga2_vs_nsga3_150profiles
STU_0243,time_sensitive,medium,2.62,18,5.16,0,15.048216929547356,0,242,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0023,time_sensitive,medium,4.15,30,4.84,1,23.50180074609549,1,22,Strasbourg,Alternance,main_nsga2_vs_nsga3_150profiles
STU_0740,time_sensitive,medium,3.08,23,4.21,0,28.28254715379782,0,739,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0047,time_sensitive,medium,2.87,28,3.84,0,-0.2688890377134676,0,46,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0033,time_sensitive,medium,4.31,20,3.46,0,11.60588236891795,0,32,Strasbourg,Alternance,main_nsga2_vs_nsga3_150profiles
STU_0372,time_sensitive,medium,2.65,34,4.69,0,9.231288802750667,0,371,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0304,time_sensitive,short,1.86,49,1.77,0,17.278627658629542,0,303,Strasbourg,Alternance,main_nsga2_vs_nsga3_150profiles
STU_0410,time_sensitive,short,1.35,27,1.0,1,12.048831118581298,0,409,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0244,time_sensitive,short,1.52,23,4.66,0,5.98124815447359,0,243,Strasbourg,Student,main_nsga2_vs_nsga3_150profiles
STU_0714,time_sensitive,short,1.4,24,2.29,1,7.0544525548737615,0,713,Nancy,Alternance,main_nsga2_vs_nsga3_150profiles
STU_0287,comfort_seeking,long,11.89,24,13.45,0,16.721679814946704,0,286,Other,Student,extended_benchmark_30profiles
STU_0036,comfort_seeking,long,8.32,22,8.9,0,28.281347216577046,0,35,Strasbourg,Student,extended_benchmark_30profiles
STU_0182,comfort_seeking,medium,2.32,18,6.3,1,17.11753364256002,0,181,Strasbourg,Student,extended_benchmark_30profiles
STU_0132,comfort_seeking,medium,3.46,20,6.85,1,11.105339703325267,0,131,Strasbourg,Student,extended_benchmark_30profiles
STU_0346,comfort_seeking,medium,3.95,21,4.45,1,8.845063038295816,0,345,Strasbourg,Employee,extended_benchmark_30profiles
STU_0030,comfort_seeking,short,1.64,34,3.74,0,11.02626642731444,0,29,Strasbourg,Alternance,extended_benchmark_30profiles
STU_0618,cost_sensitive,long,6.28,34,3.23,0,17.74842222804962,0,617,Strasbourg,Alternance,extended_benchmark_30profiles
STU_0081,cost_sensitive,long,13.5,24,14.81,0,14.311305655211678,0,80,Nancy,Employee,extended_benchmark_30profiles
STU_0242,cost_sensitive,long,5.87,26,6.43,1,26.93499518798886,0,241,Strasbourg,Alternance,extended_benchmark_30profiles
STU_0598,cost_sensitive,medium,4.11,20,3.96,0,12.376464450597037,0,597,Strasbourg,Student,extended_benchmark_30profiles
STU_0597,cost_sensitive,medium,3.39,22,2.78,1,28.68980671784016,0,596,Strasbourg,Student,extended_benchmark_30profiles
STU_0436,cost_sensitive,medium,2.6,20,4.05,0,19.582534712000037,0,435,Strasbourg,Student,extended_benchmark_30profiles
STU_0716,cost_sensitive,medium,2.65,45,7.65,0,15.895588892367599,0,715,Strasbourg,Employee,extended_benchmark_30profiles
STU_0027,cost_sensitive,short,1.5,25,1.0,0,21.446705810804236,0,26,Strasbourg,Alternance,extended_benchmark_30profiles
STU_0260,cost_sensitive,short,1.77,18,2.64,0,2.665263259225007,0,259,Strasbourg,Student,extended_benchmark_30profiles
STU_0127,eco_conscious,long,5.85,18,8.46,0,16.923795781142676,0,126,Strasbourg,Alternance,extended_benchmark_30profiles
STU_0433,eco_conscious,long,6.68,25,5.78,0,21.70126057989473,0,432,Strasbourg,Student,extended_benchmark_30profiles
STU_0076,eco_conscious,long,6.31,24,7.55,0,-0.2936600909446234,0,75,Strasbourg,Student,extended_benchmark_30profiles
STU_0390,eco_conscious,medium,4.11,21,6.33,1,24.4285205424647,0,389,Strasbourg,Student,extended_benchmark_30profiles
STU_0171,eco_conscious,medium,2.4,21,7.82,0,0.3680570991169958,0,170,Strasbourg,Employee,extended_benchmark_30profiles
STU_0365,eco_conscious,medium,3.68,19,5.57,0,14.495331869439674,0,364,Strasbourg,Alternance,extended_benchmark_30profiles
STU_0217,eco_conscious,short,1.9,22,1.7,0,18.716375088284817,0,216,Strasbourg,Student,extended_benchmark_30profiles
STU_0368,eco_conscious,short,1.03,25,2.54,0,2.8151227216091943,0,367,Strasbourg,Student,extended_benchmark_30profiles
STU_0522,time_sensitive,long,5.38,24,6.81,0,24.215846657584347,0,521,Strasbourg,Student,extended_benchmark_30profiles
STU_0197,time_sensitive,long,6.26,23,5.12,0,23.26006206416907,0,196,Strasbourg,Student,extended_benchmark_30profiles
STU_0302,time_sensitive,long,6.12,32,9.2,0,16.71900288954163,0,301,Strasbourg,Student,extended_benchmark_30profiles
STU_0175,time_sensitive,medium,3.2,26,3.41,0,14.308648983847336,0,174,Nancy,Student,extended_benchmark_30profiles
STU_0243,time_sensitive,medium,2.62,18,5.16,0,15.048216929547356,0,242,Strasbourg,Student,extended_benchmark_30profiles
STU_0023,time_sensitive,medium,4.15,30,4.84,1,23.50180074609549,1,22,Strasbourg,Alternance,extended_benchmark_30profiles
STU_0244,time_sensitive,short,1.52,23,4.66,0,5.98124815447359,0,243,Strasbourg,Student,extended_benchmark_30profiles
STU_0036,comfort_seeking,long,8.32,22,8.9,0,28.281347216577046,0,35,Strasbourg,Student,representative_curves_10profiles
STU_0236,comfort_seeking,medium,3.38,33,3.97,1,8.30318366496849,1,235,Nancy,Student,representative_curves_10profiles
STU_0081,cost_sensitive,long,13.5,24,14.81,0,14.311305655211678,0,80,Nancy,Employee,representative_curves_10profiles
STU_0600,cost_sensitive,medium,2.93,42,2.02,0,2.1195561669805123,1,599,Strasbourg,Student,representative_curves_10profiles
STU_0495,eco_conscious,long,9.1,30,6.89,1,8.291568149037161,0,494,Strasbourg,Employee,representative_curves_10profiles
STU_0456,eco_conscious,medium,3.93,22,8.25,0,13.321195746703921,0,455,Nancy,Student,representative_curves_10profiles
STU_0118,time_sensitive,long,5.55,19,5.37,1,11.38990395981568,0,117,Strasbourg,Employee,representative_curves_10profiles
STU_0073,time_sensitive,medium,4.49,21,5.35,1,3.997475688614829,0,72,Strasbourg,Employee,representative_curves_10profiles
STU_0215,cost_sensitive,medium,3.65,22,4.71,1,27.179151980826635,0,214,Strasbourg,Alternance,representative_curves_10profiles
STU_0047,time_sensitive,medium,2.87,28,3.84,0,-0.2688890377134676,0,46,Strasbourg,Student,representative_curves_10profiles
