profile_id,archetype,algorithm,pop_size,n_gen,instrumented,condition,rep,seconds
STU_0045,cost_sensitive,nsga2,168,150,True,instrumented,0,9.216918291989714
STU_0045,cost_sensitive,nsga2,168,150,True,instrumented,1,9.411881167034153
STU_0045,cost_sensitive,nsga2,168,150,True,instrumented,2,9.28340108296834
STU_0045,cost_sensitive,nsga2,168,150,True,instrumented,3,11.4331676660222
STU_0045,cost_sensitive,nsga2,168,150,True,instrumented,4,9.514532417000737
STU_0045,cost_sensitive,nsga2,168,150,False,bare,0,3.349775333015714
STU_0045,cost_sensitive,nsga2,168,150,False,bare,1,3.5405369579675607
STU_0045,cost_sensitive,nsga2,168,150,False,bare,2,3.322628124966286
STU_0045,cost_sensitive,nsga2,168,150,False,bare,3,3.5309700830257498
STU_0045,cost_sensitive,nsga2,168,150,False,bare,4,3.6722199160140008
STU_0577,cost_sensitive,nsga3,170,150,True,instrumented,0,11.413861082983203
STU_0577,cost_sensitive,nsga3,170,150,True,instrumented,1,9.137758542026859
STU_0577,cost_sensitive,nsga3,170,150,True,instrumented,2,8.937024542014115
STU_0577,cost_sensitive,nsga3,170,150,True,instrumented,3,8.493472625035793
STU_0577,cost_sensitive,nsga3,170,150,True,instrumented,4,10.040493874985259
STU_0577,cost_sensitive,nsga3,170,150,False,bare,0,4.343034749967046
STU_0577,cost_sensitive,nsga3,170,150,False,bare,1,4.395745124958921
STU_0577,cost_sensitive,nsga3,170,150,False,bare,2,4.836790375004057
STU_0577,cost_sensitive,nsga3,170,150,False,bare,3,4.964332499948796
STU_0577,cost_sensitive,nsga3,170,150,False,bare,4,4.350641041994095
STU_0577,cost_sensitive,nsga3,170,40,False,bare_truncated,0,1.0184497499722056
STU_0577,cost_sensitive,nsga3,170,40,False,bare_truncated,1,1.0021598340244964
STU_0577,cost_sensitive,nsga3,170,40,False,bare_truncated,2,1.1301602920284495
STU_0577,cost_sensitive,nsga3,170,40,False,bare_truncated,3,1.0855160420178436
STU_0577,cost_sensitive,nsga3,170,40,False,bare_truncated,4,0.9973292089998722
STU_0577,cost_sensitive,nsga2,168,150,True,instrumented,0,8.502411667024717
STU_0577,cost_sensitive,nsga2,168,150,True,instrumented,1,9.20627612498356
STU_0577,cost_sensitive,nsga2,168,150,True,instrumented,2,9.219413292012177
STU_0577,cost_sensitive,nsga2,168,150,True,instrumented,3,7.589324291038793
STU_0577,cost_sensitive,nsga2,168,150,True,instrumented,4,8.008181124983821
STU_0577,cost_sensitive,nsga2,168,150,False,bare,0,3.659870084025897
STU_0577,cost_sensitive,nsga2,168,150,False,bare,1,3.7492874169838615
STU_0577,cost_sensitive,nsga2,168,150,False,bare,2,5.224000375019386
STU_0577,cost_sensitive,nsga2,168,150,False,bare,3,4.920666290970985
STU_0577,cost_sensitive,nsga2,168,150,False,bare,4,4.547160750022158
STU_0600,cost_sensitive,nsga3,170,150,True,instrumented,0,10.649531083006877
STU_0600,cost_sensitive,nsga3,170,150,True,instrumented,1,11.665603166969959
STU_0600,cost_sensitive,nsga3,170,150,True,instrumented,2,11.947139750001952
STU_0600,cost_sensitive,nsga3,170,150,True,instrumented,3,10.743965708999895
STU_0600,cost_sensitive,nsga3,170,150,True,instrumented,4,10.475672249973286
STU_0600,cost_sensitive,nsga3,170,150,False,bare,0,4.185624875011854
STU_0600,cost_sensitive,nsga3,170,150,False,bare,1,4.228112417040393
STU_0600,cost_sensitive,nsga3,170,150,False,bare,2,4.26509491703473
STU_0600,cost_sensitive,nsga3,170,150,False,bare,3,4.517522040987387
STU_0600,cost_sensitive,nsga3,170,150,False,bare,4,4.537216584023554
STU_0600,cost_sensitive,nsga3,170,40,False,bare_truncated,0,1.0769507919903845
STU_0600,cost_sensitive,nsga3,170,40,False,bare_truncated,1,1.0665867920033634
STU_0600,cost_sensitive,nsga3,170,40,False,bare_truncated,2,1.0575647500227205
STU_0600,cost_sensitive,nsga3,170,40,False,bare_truncated,3,1.0360384170198813
STU_0600,cost_sensitive,nsga3,170,40,False,bare_truncated,4,1.1177964169764891
STU_0600,cost_sensitive,nsga2,168,150,True,instrumented,0,11.744888541987166
STU_0600,cost_sensitive,nsga2,168,150,True,instrumented,1,11.48121258302126
STU_0600,cost_sensitive,nsga2,168,150,True,instrumented,2,12.060856291034725
STU_0600,cost_sensitive,nsga2,168,150,True,instrumented,3,11.762465332983993
STU_0600,cost_sensitive,nsga2,168,150,True,instrumented,4,11.779015582986176
STU_0600,cost_sensitive,nsga2,168,150,False,bare,0,3.3789199159946293
STU_0600,cost_sensitive,nsga2,168,150,False,bare,1,3.386341249977704
STU_0600,cost_sensitive,nsga2,168,150,False,bare,2,3.6058528339490294
STU_0600,cost_sensitive,nsga2,168,150,False,bare,3,3.8516984170419164
STU_0600,cost_sensitive,nsga2,168,150,False,bare,4,3.6904339579632506
STU_0076,eco_conscious,nsga3,170,150,True,instrumented,0,10.505571292014793
STU_0076,eco_conscious,nsga3,170,150,True,instrumented,1,10.207260833994951
STU_0076,eco_conscious,nsga3,170,150,True,instrumented,2,9.972346415976062
STU_0076,eco_conscious,nsga3,170,150,True,instrumented,3,10.093963916995563
STU_0076,eco_conscious,nsga3,170,150,True,instrumented,4,10.131967499968596
STU_0076,eco_conscious,nsga3,170,150,False,bare,0,4.83462908299407
STU_0076,eco_conscious,nsga3,170,150,False,bare,1,4.7878271249937825
STU_0076,eco_conscious,nsga3,170,150,False,bare,2,5.0780218340223655
STU_0076,eco_conscious,nsga3,170,150,False,bare,3,4.700928125006612
STU_0076,eco_conscious,nsga3,170,150,False,bare,4,4.6187572089838795
STU_0076,eco_conscious,nsga3,170,40,False,bare_truncated,0,1.2897447500145063
STU_0076,eco_conscious,nsga3,170,40,False,bare_truncated,1,1.1190835829474963
STU_0076,eco_conscious,nsga3,170,40,False,bare_truncated,2,1.249943999981042
STU_0076,eco_conscious,nsga3,170,40,False,bare_truncated,3,1.2175958330044523
STU_0076,eco_conscious,nsga3,170,40,False,bare_truncated,4,1.1512115420191549
STU_0076,eco_conscious,nsga2,168,150,True,instrumented,0,8.288551458972506
STU_0076,eco_conscious,nsga2,168,150,True,instrumented,1,9.427657250023913
STU_0076,eco_conscious,nsga2,168,150,True,instrumented,2,8.32758908404503
STU_0076,eco_conscious,nsga2,168,150,True,instrumented,3,8.354185749951284
STU_0076,eco_conscious,nsga2,168,150,True,instrumented,4,8.991095583012793
STU_0076,eco_conscious,nsga2,168,150,False,bare,0,3.5994034580071457
STU_0076,eco_conscious,nsga2,168,150,False,bare,1,3.5716807919670828
STU_0076,eco_conscious,nsga2,168,150,False,bare,2,3.5950598339550197
STU_0076,eco_conscious,nsga2,168,150,False,bare,3,3.769290167023428
STU_0076,eco_conscious,nsga2,168,150,False,bare,4,3.938744167040568
STU_0091,eco_conscious,nsga3,170,150,True,instrumented,0,11.530360082979314
STU_0091,eco_conscious,nsga3,170,150,True,instrumented,1,11.731297667021863
STU_0091,eco_conscious,nsga3,170,150,True,instrumented,2,10.98856650001835
STU_0091,eco_conscious,nsga3,170,150,True,instrumented,3,11.158427459013183
STU_0091,eco_conscious,nsga3,170,150,True,instrumented,4,11.365204125002492
STU_0091,eco_conscious,nsga3,170,150,False,bare,0,4.703251625003759
STU_0091,eco_conscious,nsga3,170,150,False,bare,1,5.006087791000027
STU_0091,eco_conscious,nsga3,170,150,False,bare,2,4.9445561659522355
STU_0091,eco_conscious,nsga3,170,150,False,bare,3,4.648943125037476
STU_0091,eco_conscious,nsga3,170,150,False,bare,4,5.144419124990236
STU_0091,eco_conscious,nsga3,170,40,False,bare_truncated,0,1.214398790965788
STU_0091,eco_conscious,nsga3,170,40,False,bare_truncated,1,1.2118709170026705
STU_0091,eco_conscious,nsga3,170,40,False,bare_truncated,2,1.2046024579904042
STU_0091,eco_conscious,nsga3,170,40,False,bare_truncated,3,1.5814375000190921
STU_0091,eco_conscious,nsga3,170,40,False,bare_truncated,4,1.181095624982845
STU_0091,eco_conscious,nsga2,168,150,True,instrumented,0,9.410109999997076
STU_0091,eco_conscious,nsga2,168,150,True,instrumented,1,9.1213235000032
STU_0091,eco_conscious,nsga2,168,150,True,instrumented,2,8.764042666007299
STU_0091,eco_conscious,nsga2,168,150,True,instrumented,3,8.997907916957047
STU_0091,eco_conscious,nsga2,168,150,True,instrumented,4,9.38951916701626
STU_0091,eco_conscious,nsga2,168,150,False,bare,0,4.032677042006981
STU_0091,eco_conscious,nsga2,168,150,False,bare,1,4.068834625009913
STU_0091,eco_conscious,nsga2,168,150,False,bare,2,3.738689166959375
STU_0091,eco_conscious,nsga2,168,150,False,bare,3,3.5502902090083808
STU_0091,eco_conscious,nsga2,168,150,False,bare,4,3.6148644170025364
STU_0176,time_sensitive,nsga3,170,150,True,instrumented,0,7.75552908401005
STU_0176,time_sensitive,nsga3,170,150,True,instrumented,1,10.07415304199094
STU_0176,time_sensitive,nsga3,170,150,True,instrumented,2,8.224806832964532
STU_0176,time_sensitive,nsga3,170,150,True,instrumented,3,7.990361124975607
STU_0176,time_sensitive,nsga3,170,150,True,instrumented,4,7.686672874959186
STU_0176,time_sensitive,nsga3,170,150,False,bare,0,6.808924666023813
STU_0176,time_sensitive,nsga3,170,150,False,bare,1,4.226910915982444
STU_0176,time_sensitive,nsga3,170,150,False,bare,2,4.1547336670337245
STU_0176,time_sensitive,nsga3,170,150,False,bare,3,4.355430707975756
STU_0176,time_sensitive,nsga3,170,150,False,bare,4,4.211883082985878
STU_0176,time_sensitive,nsga3,170,40,False,bare_truncated,0,1.0247186250053346
STU_0176,time_sensitive,nsga3,170,40,False,bare_truncated,1,1.1078746250132099
STU_0176,time_sensitive,nsga3,170,40,False,bare_truncated,2,1.1913540419773199
STU_0176,time_sensitive,nsga3,170,40,False,bare_truncated,3,0.960511667013634
STU_0176,time_sensitive,nsga3,170,40,False,bare_truncated,4,1.0326867920230143
STU_0176,time_sensitive,nsga2,168,150,True,instrumented,0,8.963562999968417
STU_0176,time_sensitive,nsga2,168,150,True,instrumented,1,8.208114459004719
STU_0176,time_sensitive,nsga2,168,150,True,instrumented,2,8.827977458015084
STU_0176,time_sensitive,nsga2,168,150,True,instrumented,3,7.654954249970615
STU_0176,time_sensitive,nsga2,168,150,True,instrumented,4,8.625451957981568
STU_0176,time_sensitive,nsga2,168,150,False,bare,0,4.9566648750333115
STU_0176,time_sensitive,nsga2,168,150,False,bare,1,3.931740332976915
STU_0176,time_sensitive,nsga2,168,150,False,bare,2,3.827312375011388
STU_0176,time_sensitive,nsga2,168,150,False,bare,3,3.748641750018578
STU_0176,time_sensitive,nsga2,168,150,False,bare,4,3.6915359580307268
STU_0468,time_sensitive,nsga3,170,150,True,instrumented,0,11.382383541960735
STU_0468,time_sensitive,nsga3,170,150,True,instrumented,1,10.616061457956675
STU_0468,time_sensitive,nsga3,170,150,True,instrumented,2,13.407133375003468
STU_0468,time_sensitive,nsga3,170,150,True,instrumented,3,11.998061832971871
STU_0468,time_sensitive,nsga3,170,150,True,instrumented,4,10.568873792013619
STU_0468,time_sensitive,nsga3,170,150,False,bare,0,5.6186498329625465
STU_0468,time_sensitive,nsga3,170,150,False,bare,1,4.5926511669531465
STU_0468,time_sensitive,nsga3,170,150,False,bare,2,6.781432582996786
STU_0468,time_sensitive,nsga3,170,150,False,bare,3,5.278915750037413
STU_0468,time_sensitive,nsga3,170,150,False,bare,4,4.775394958967809
STU_0468,time_sensitive,nsga3,170,40,False,bare_truncated,0,1.2601361669949256
STU_0468,time_sensitive,nsga3,170,40,False,bare_truncated,1,1.3068464589887299
STU_0468,time_sensitive,nsga3,170,40,False,bare_truncated,2,1.1350151660153642
STU_0468,time_sensitive,nsga3,170,40,False,bare_truncated,3,1.0670473750215024
STU_0468,time_sensitive,nsga3,170,40,False,bare_truncated,4,1.0447796669905074
STU_0468,time_sensitive,nsga2,168,150,True,instrumented,0,8.402967542002443
STU_0468,time_sensitive,nsga2,168,150,True,instrumented,1,8.459369499993045
STU_0468,time_sensitive,nsga2,168,150,True,instrumented,2,9.917259166948497
STU_0468,time_sensitive,nsga2,168,150,True,instrumented,3,8.595849459001329
STU_0468,time_sensitive,nsga2,168,150,True,instrumented,4,8.431527083972469
STU_0468,time_sensitive,nsga2,168,150,False,bare,0,3.5682450410095043
STU_0468,time_sensitive,nsga2,168,150,False,bare,1,3.702754875004757
STU_0468,time_sensitive,nsga2,168,150,False,bare,2,3.798575458000414
STU_0468,time_sensitive,nsga2,168,150,False,bare,3,3.816272584022954
STU_0468,time_sensitive,nsga2,168,150,False,bare,4,3.773807541001588
STU_0328,time_sensitive,nsga3,170,150,True,instrumented,0,9.82469083298929
STU_0328,time_sensitive,nsga3,170,150,True,instrumented,1,10.240727166994475
STU_0328,time_sensitive,nsga3,170,150,True,instrumented,2,10.309549083991442
STU_0328,time_sensitive,nsga3,170,150,True,instrumented,3,10.342384625051636
STU_0328,time_sensitive,nsga3,170,150,True,instrumented,4,10.116641375003383
STU_0328,time_sensitive,nsga3,170,150,False,bare,0,4.351518624986056
STU_0328,time_sensitive,nsga3,170,150,False,bare,1,4.239346874994226
STU_0328,time_sensitive,nsga3,170,150,False,bare,2,4.25121862499509
STU_0328,time_sensitive,nsga3,170,150,False,bare,3,4.3726882499759085
STU_0328,time_sensitive,nsga3,170,150,False,bare,4,4.2402945419889875
STU_0328,time_sensitive,nsga3,170,40,False,bare_truncated,0,1.0809888750081882
STU_0328,time_sensitive,nsga3,170,40,False,bare_truncated,1,1.1175358340260573
STU_0328,time_sensitive,nsga3,170,40,False,bare_truncated,2,1.0986112499958836
STU_0328,time_sensitive,nsga3,170,40,False,bare_truncated,3,1.063039958011359
STU_0328,time_sensitive,nsga3,170,40,False,bare_truncated,4,1.144076667027548
STU_0328,time_sensitive,nsga2,168,150,True,instrumented,0,8.297161458991468
STU_0328,time_sensitive,nsga2,168,150,True,instrumented,1,8.32092308299616
STU_0328,time_sensitive,nsga2,168,150,True,instrumented,2,8.490840415994171
STU_0328,time_sensitive,nsga2,168,150,True,instrumented,3,8.716244250012096
STU_0328,time_sensitive,nsga2,168,150,True,instrumented,4,8.706101167015731
STU_0328,time_sensitive,nsga2,168,150,False,bare,0,3.7763976249843836
STU_0328,time_sensitive,nsga2,168,150,False,bare,1,3.512107416987419
STU_0328,time_sensitive,nsga2,168,150,False,bare,2,3.6787279159761965
STU_0328,time_sensitive,nsga2,168,150,False,bare,3,3.7279351669712923
STU_0328,time_sensitive,nsga2,168,150,False,bare,4,3.5955228339880705
