route_nodes,route_modes,n_edges,obj_1,obj_2,obj_3,obj_4,constraint_violation,feasible,profile_id,algorithm,seed,runtime_sec
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0276|N0323|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|tram|tram|car,18,41.64733568633969,3.9349890983504183,0.496105486227346,0.047276439783522584,0.4592751988010845,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0323|N0368|N0426,bus|tram|tram|tram|tram|tram|tram|tram|tram|tram|walk|car,12,42.63442828077114,3.9072819521618283,0.30596589224205106,0.09018077627289889,0.47854005526317533,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0323|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|tram|car,19,43.75817312476334,3.9349890983504183,0.5366711983975502,0.040184493564155765,0.5195848398989031,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0112|N0103|N0389|N0426,bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|tram|tram,16,45.6,3.8,0.45899285994220335,0.05684917889385199,0.528663594470046,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0276|N0323|N0368|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|tram|tram|walk|walk,19,46.06080966059494,3.8132328106604607,0.43087890353629726,0.04779410045699983,0.5460982333729073,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|walk|bus|bus|bus|bus|bus|bus,18,46.76494530845624,3.8132328106604607,0.47259050393093555,0.0393138007951509,0.566216394740373,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0368|N0323|N0426,bus|tram|tram|tram|tram|tram|tram|tram|walk|bike|bike|car,12,45.45075448373286,3.940671462726565,0.28807734934999873,0.07636897847341984,0.5697773280645312,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0426,bike|bus|bus|bus|bus|bus|bus|bus|car|bus|bus|bus|bus|bus|bus|bus|bus|bus,18,46.028028981484056,3.9168871645214214,0.5278461877706484,0.04041900361986417,0.5785985308834131,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0368|N0323|N0426,bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bike|bike|car,20,55.755653749927134,2.040671462726565,0.5492345416117337,0.03546090104797117,0.5930186785693466,False,STU_0327,nsga2,812920151,0.0757669999729842
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0276|N0368|N0323|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|tram|bike|bike|car,19,46.34950354871223,3.953904273387026,0.48441947382418077,0.03939259868199119,0.5997245213783762,False,STU_0327,nsga2,812920151,0.0757669999729842
