route_nodes,route_modes,n_edges,obj_1,obj_2,obj_3,obj_4,constraint_violation,feasible,profile_id,algorithm,seed,runtime_sec
N0086|N0052|N0420|N0278|N0525|N0383|N0408|N0503|N0479|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bus|bus|bus|car|car|bus|bus|bus|bus|bus,14,30.602581899332048,3.9701799371189552,0.4590052078397868,0.027834701701142106,0.0,True,STU_0598,pi_nsga3,3293540624,0.11693316698074341
N0086|N0052|N0420|N0278|N0525|N0383|N0408|N0503|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|car|bus,13,32.298425379221236,3.9029422793455097,0.420797679454757,0.03024248593962775,0.0,True,STU_0598,pi_nsga3,3293540624,0.11693316698074341
N0086|N0052|N0296|N0432|N0505|N0295|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bus|bus|bus|bus|bus|car|bus,11,32.298425379221236,3.9029422793455097,0.40330546069423767,0.032386355478822515,0.0,True,STU_0598,pi_nsga3,3293540624,0.11693316698074341
N0086|N0052|N0420|N0278|N0525|N0383|N0408|N0485|N0503|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bus|bus|bus|car|bus|bus|bus|bus|bus|bus,14,34.99960678720794,4.0486856235145625,0.564989560515416,0.018695845419074653,0.012171405878640629,False,STU_0598,pi_nsga3,3293540624,0.11693316698074341
N0086|N0052|N0420|N0278|N0525|N0383|N0408|N0485|N0503|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bus|car|bus|bus|bus|bus|bus|bus|bus|bus,14,35.842161900141825,3.958804532772764,0.5573099795931457,0.017088202843148936,0.024061768575480716,False,STU_0598,pi_nsga3,3293540624,0.11693316698074341
N0086|N0052|N0420|N0278|N0525|N0383|N0408|N0503|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bus|bus|bus|bus|bus|car|bus|bus|bus,13,33.577267644553984,4.11877514087255,0.5176751291184581,0.02572119847089127,0.02969378521813759,False,STU_0598,pi_nsga3,3293540624,0.11693316698074341
N0086|N0052|N0296|N0432|N0505|N0295|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bus|bus|bus|car|bus|bus|bus,11,33.577267644553984,4.11877514087255,0.5001829103579388,0.02770630548566666,0.02969378521813759,False,STU_0598,pi_nsga3,3293540624,0.11693316698074341
N0086|N0052|N0420|N0278|N0525|N0383|N0408|N0503|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bike|bus|bus|bus|bus|bus|bus|bus|bus,13,36.07146879863248,3.810300281590427,0.3715970941514701,0.029200013629745447,0.0306133942466423,False,STU_0598,pi_nsga3,3293540624,0.11693316698074341
N0086|N0052|N0420|N0278|N0525|N0383|N0408|N0503|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|walk|bus,13,36.764385504730754,3.8,0.3656500298053767,0.029751125679341572,0.05041101442087868,False,STU_0598,pi_nsga3,3293540624,0.11693316698074341
N0086|N0052|N0296|N0432|N0505|N0295|N0294|N0190|N0222|N0437|N0285|N0109,bus|bus|bus|bus|bus|bus|bus|bus|bus|walk|bus,11,36.764385504730754,3.8,0.3481578110448574,0.03183976174136682,0.05041101442087868,False,STU_0598,pi_nsga3,3293540624,0.11693316698074341
