route_nodes,route_modes,n_edges,obj_1,obj_2,obj_3,obj_4,constraint_violation,feasible,profile_id,algorithm,seed,runtime_sec
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0276|N0368|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bike|bike|car,18,48.06504293670193,2.0473979093247903,0.4627087266980123,0.037972821115127675,0.37328694104862653,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0368|N0426,bus|tram|tram|tram|tram|tram|tram|tram|tram|bike|walk,11,40.49384186775082,3.8126731619463663,0.23680740546647774,0.09650614372247701,0.38686147887696176,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0368|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bike|walk,19,49.65091005734051,1.9259059726068275,0.4597586033033362,0.038529894092386385,0.4185974302097289,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0276|N0368|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bike|bike|walk,18,49.88090785107397,1.9401159571629618,0.40523625232560423,0.04004853477661796,0.4251687957449706,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0368|N0426,bus|tram|tram|tram|tram|tram|tram|tram|bike|bike|car,11,40.90797474711224,3.934165098664329,0.280323241031358,0.08309242593542909,0.43788479418709175,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bike|bike|bus|bus|bus|bus,18,42.14480809428752,3.8374136566600123,0.4428264234133163,0.038205161416703604,0.4420127472386335,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0323|N0368|N0426,bus|tram|tram|tram|tram|tram|tram|tram|tram|tram|bike|walk,12,42.62510631687579,3.806242013090241,0.24849341786964302,0.09716706334839587,0.4456801847048237,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
N0094|N0009|N0043|N0376|N0534|N0142|N0348|N0143|N0346|N0276|N0368|N0426,bus|tram|tram|tram|tram|tram|tram|tram|bike|bike|walk,11,42.72383966148428,3.8268831465025004,0.22285076665894996,0.08969022073893962,0.4551595675409103,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0276|N0323|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|tram|tram|car,18,41.64733568633969,3.9349890983504183,0.496105486227346,0.047276439783522584,0.4592751988010845,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
N0094|N0259|N0078|N0462|N0303|N0301|N0080|N0421|N0496|N0343|N0407|N0203|N0051|N0361|N0058|N0346|N0281|N0276|N0426,bike|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bus|bike|bus|bus|bus|bus,18,43.54582940788445,3.823770805855191,0.47287068460141585,0.03998195829395479,0.47764100801265874,False,STU_0327,pi_nsga3,931358461,0.12592754198703915
